编码1,编码2,相似度
社会成功话语对休息的污名化,教育灌输的效率至上观念,0.6599
社会成功话语对休息的污名化,现实压力驱动的自我规训,0.5913
社会成功话语对休息的污名化,自我定位模糊,0.5895
社会成功话语对休息的污名化,就业导向的教育压力,0.6262
社会成功话语对休息的污名化,被动卷入竞争环境,0.6530
社会成功话语对休息的污名化,同伴成就引发的自我贬抑,0.7069
社会成功话语对休息的污名化,高学业成就期待,0.7222
社会成功话语对休息的污名化,未完成重要事务的自我责备,0.5851
社会成功话语对休息的污名化,观察他人努力引发的相对懈怠感,0.6696
社会成功话语对休息的污名化,竞争性评价体系压力,0.5520
社会成功话语对休息的污名化,争强好胜的个性倾向,0.6476
社会成功话语对休息的污名化,竞争劣势引发的焦虑投射,0.5913
社会成功话语对休息的污名化,自我价值感不足,0.6666
社会成功话语对休息的污名化,过度关注外部评价,0.6545
社会成功话语对休息的污名化,学业进度压力,0.6005
社会成功话语对休息的污名化,同伴内卷氛围引发的归因偏差,0.6077
社会成功话语对休息的污名化,自我效能感低下,0.6494
社会成功话语对休息的污名化,他人成就压力,0.6332
社会成功话语对休息的污名化,思维反刍倾向,0.5491
社会成功话语对休息的污名化,社会竞争环境强化,0.7233
社会成功话语对休息的污名化,内在价值冲突,0.6502
社会成功话语对休息的污名化,同辈竞争压力加剧,0.6158
社会成功话语对休息的污名化,同伴学习行为引发的焦虑,0.5068
社会成功话语对休息的污名化,成功焦虑驱动的自我监控,0.6395
社会成功话语对休息的污名化,生存压力加剧,0.6148
社会成功话语对休息的污名化,休闲活动的时间消耗感,0.6792
社会成功话语对休息的污名化,社会竞争氛围内化,0.6261
社会成功话语对休息的污名化,填鸭式教育经历,0.5389
社会成功话语对休息的污名化,社会比较压力,0.6521
社会成功话语对休息的污名化,效率至上价值观,0.6885
社会成功话语对休息的污名化,对落后于他人的担忧,0.5717
社会成功话语对休息的污名化,自我价值绑定于持续产出,0.6139
社会成功话语对休息的污名化,自我施加的完美主义倾向,0.6529
社会成功话语对休息的污名化,同辈竞争性参照,0.6307
社会成功话语对休息的污名化,自我提升的迫切需求,0.5812
社会成功话语对休息的污名化,同伴行为带来的隐性压力,0.6393
社会成功话语对休息的污名化,家庭成就期待压力,0.5346
社会成功话语对休息的污名化,成就导向驱动的自我要求,0.6333
社会成功话语对休息的污名化,内卷环境下的行为惯性,0.6485
社会成功话语对休息的污名化,工作压力引发的休息冲突,0.6594
社会成功话语对休息的污名化,学业成绩导向的教育氛围,0.6792
社会成功话语对休息的污名化,内卷环境与休息渴望的冲突,0.6558
社会成功话语对休息的污名化,群体性内卷压力,0.6105
社会成功话语对休息的污名化,担忧被他人超越,0.7027
社会成功话语对休息的污名化,卷躺两难困境,0.5884
社会成功话语对休息的污名化,能力与期望不匹配,0.6433
社会成功话语对休息的污名化,自我行为不一致引发的内疚,0.5782
社会成功话语对休息的污名化,未完成应尽责任引发的自我谴责,0.6169
社会成功话语对休息的污名化,他人成就引发的不利自我对照,0.6758
社会成功话语对休息的污名化,学业压力驱动的休息否定,0.6897
社会成功话语对休息的污名化,竞争环境下的休息污名化,0.8039
社会成功话语对休息的污名化,功利主义价值观对休息的贬低,0.7525
社会成功话语对休息的污名化,同辈行为参照引发的自我审视,0.6212
社会成功话语对休息的污名化,休息价值感缺失,0.7207
社会成功话语对休息的污名化,成绩导向的社会评价,0.7655
社会成功话语对休息的污名化,内外压力叠加,0.6895
社会成功话语对休息的污名化,早期高压教育灌输,0.6003
社会成功话语对休息的污名化,同辈竞争驱动的自我压榨,0.5840
社会成功话语对休息的污名化,对成绩与生活的焦虑,0.6173
社会成功话语对休息的污名化,社会竞争压力内化,0.6600
社会成功话语对休息的污名化,应试教育惯性,0.6101
社会成功话语对休息的污名化,恐惧被他人超越,0.5794
社会成功话语对休息的污名化,遵从努力型社会规范的压力,0.7136
社会成功话语对休息的污名化,目标模糊引发的自我苛责,0.5918
社会成功话语对休息的污名化,功利主义价值观影响,0.7533
社会成功话语对休息的污名化,优绩主义文化压力,0.7291
社会成功话语对休息的污名化,传统家庭教育规训,0.6803
社会成功话语对休息的污名化,社会大众心理氛围,0.7881
社会成功话语对休息的污名化,同辈竞争焦虑,0.5525
社会成功话语对休息的污名化,社会功利文化压力,0.7474
社会成功话语对休息的污名化,自我价值绑定于生产力,0.6750
社会成功话语对休息的污名化,错失恐惧驱动,0.5839
社会成功话语对休息的污名化,学习效率低下引发的自我责备,0.5907
社会成功话语对休息的污名化,重要他人高期待压力,0.5574
社会成功话语对休息的污名化,亲密关系中的能力落差感,0.6059
社会成功话语对休息的污名化,教育环境内卷氛围,0.6542
社会成功话语对休息的污名化,未来方向不确定性,0.6428
社会成功话语对休息的污名化,环境竞争压力,0.6884
社会成功话语对休息的污名化,情绪调节困难,0.5046
社会成功话语对休息的污名化,社会对高效产出的推崇,0.7527
社会成功话语对休息的污名化,忙碌脱离不适感,0.6700
社会成功话语对休息的污名化,未来方向不明引发的休息焦虑,0.6063
社会成功话语对休息的污名化,自我努力不足感,0.6785
社会成功话语对休息的污名化,过度焦虑倾向,0.5600
社会成功话语对休息的污名化,他人比较引发的心理失衡,0.6762
社会成功话语对休息的污名化,忙碌即价值的社会观念,0.7477
社会成功话语对休息的污名化,害怕落后的焦虑,0.5584
社会成功话语对休息的污名化,对休息即浪费时间的自我苛责,0.6745
社会成功话语对休息的污名化,教育环境传递的功利价值观,0.5949
社会成功话语对休息的污名化,勤奋崇拜文化,0.7412
社会成功话语对休息的污名化,同辈努力感知压力,0.6063
社会成功话语对休息的污名化,竞争性社会氛围感知,0.6826
社会成功话语对休息的污名化,多重结构性压力叠加,0.6496
社会成功话语对休息的污名化,就业竞争压力,0.6627
社会成功话语对休息的污名化,应试教育导向下的时间紧迫感,0.4847
社会成功话语对休息的污名化,高竞争环境下的不敢松懈心理,0.6545
社会成功话语对休息的污名化,表面努力的压力,0.6813
教育环境强调持续学习,社会内卷氛围压力,0.5795
教育环境强调持续学习,高压环境下的休息无效感,0.5484
教育环境强调持续学习,同辈竞争引发的休息愧疚,0.5738
教育环境强调持续学习,就业压力,0.6028
教育环境强调持续学习,时间管理失当,0.4597
教育环境强调持续学习,广泛性焦虑倾向,0.4238
教育环境强调持续学习,内卷环境引发的竞争压力,0.5474
教育环境强调持续学习,就业市场焦虑,0.5826
教育环境强调持续学习,休息等同于生命浪费,0.6438
教育环境强调持续学习,对未完成任务的恐惧,0.4635
教育环境强调持续学习,对目标的矛盾心理,0.5121
教育环境强调持续学习,未完成任务的压力,0.5370
教育环境强调持续学习,群体学习氛围的压迫感,0.6645
教育环境强调持续学习,就业前景焦虑,0.6059
教育环境强调持续学习,前途不确定性忧虑,0.6073
教育环境强调持续学习,家长期望负担,0.5720
教育环境强调持续学习,他人审视恐惧,0.5105
教育环境强调持续学习,内在成就驱力,0.5758
教育环境强调持续学习,未遵循个人休息计划,0.5510
教育环境强调持续学习,资源稀缺引发的生存焦虑,0.5967
教育环境强调持续学习,感知他人努力压力,0.5651
教育环境强调持续学习,未完成任务焦虑,0.5129
教育环境强调持续学习,自我高标准要求,0.5595
教育环境强调持续学习,不切实际的任务目标,0.5259
教育环境强调持续学习,高强度学业竞争感知,0.6326
教育环境强调持续学习,自我设定的高成就标准,0.5984
教育环境强调持续学习,对未来后果的灾难化预期,0.4556
教育环境强调持续学习,时间紧迫感,0.5171
教育环境强调持续学习,内在自我驱策,0.5523
教育环境强调持续学习,任务完成不确定性,0.5502
教育环境强调持续学习,竞争性社会环境压力,0.6599
教育环境强调持续学习,权威人物的价值观内化,0.6707
教育环境强调持续学习,努力与疲惫的内在冲突,0.5243
教育环境强调持续学习,社会整体奋进氛围的压力,0.6188
教育环境强调持续学习,外部高期望的内化,0.6170
教育环境强调持续学习,未来不确定性驱动的过度准备,0.5597
教育环境强调持续学习,多重压力叠加,0.5164
教育环境强调持续学习,竞争压力感知,0.5645
教育环境强调持续学习,应试教育内化的竞争焦虑,0.6256
教育环境强调持续学习,就业压力驱动的群体比较,0.5683
教育环境强调持续学习,经济独立紧迫感,0.5629
教育环境强调持续学习,同辈学业成就压力,0.6011
教育环境强调持续学习,教育灌输的效率至上观念,0.7631
教育环境强调持续学习,现实压力驱动的自我规训,0.5967
教育环境强调持续学习,自我定位模糊,0.4710
教育环境强调持续学习,就业导向的教育压力,0.6764
教育环境强调持续学习,被动卷入竞争环境,0.5616
教育环境强调持续学习,同伴成就引发的自我贬抑,0.5320
教育环境强调持续学习,高学业成就期待,0.6642
教育环境强调持续学习,未完成重要事务的自我责备,0.5411
教育环境强调持续学习,观察他人努力引发的相对懈怠感,0.5964
教育环境强调持续学习,竞争性评价体系压力,0.5438
教育环境强调持续学习,争强好胜的个性倾向,0.5382
教育环境强调持续学习,竞争劣势引发的焦虑投射,0.4849
教育环境强调持续学习,自我价值感不足,0.5472
教育环境强调持续学习,过度关注外部评价,0.5723
教育环境强调持续学习,学业进度压力,0.6233
教育环境强调持续学习,同伴内卷氛围引发的归因偏差,0.5066
教育环境强调持续学习,自我效能感低下,0.5302
教育环境强调持续学习,他人成就压力,0.5294
教育环境强调持续学习,思维反刍倾向,0.4811
教育环境强调持续学习,社会竞争环境强化,0.6143
教育环境强调持续学习,内在价值冲突,0.5822
教育环境强调持续学习,同辈竞争压力加剧,0.5724
教育环境强调持续学习,同伴学习行为引发的焦虑,0.5893
教育环境强调持续学习,成功焦虑驱动的自我监控,0.5435
教育环境强调持续学习,生存压力加剧,0.5292
教育环境强调持续学习,休闲活动的时间消耗感,0.5572
教育环境强调持续学习,社会竞争氛围内化,0.5553
教育环境强调持续学习,填鸭式教育经历,0.6748
教育环境强调持续学习,社会比较压力,0.5356
教育环境强调持续学习,效率至上价值观,0.5818
教育环境强调持续学习,对落后于他人的担忧,0.5514
教育环境强调持续学习,自我价值绑定于持续产出,0.5673
教育环境强调持续学习,自我施加的完美主义倾向,0.5673
教育环境强调持续学习,同辈竞争性参照,0.5669
教育环境强调持续学习,自我提升的迫切需求,0.5361
教育环境强调持续学习,同伴行为带来的隐性压力,0.5487
教育环境强调持续学习,家庭成就期待压力,0.4842
教育环境强调持续学习,成就导向驱动的自我要求,0.6389
