编码1,编码2,相似度
自我定位模糊,同伴内卷氛围引发的归因偏差,0.6140
自我定位模糊,思维反刍倾向,0.7462
自我定位模糊,内在价值冲突,0.7646
自我定位模糊,同伴学习行为引发的焦虑,0.6012
自我定位模糊,成功焦虑驱动的自我监控,0.6854
自我定位模糊,生存压力加剧,0.5667
自我定位模糊,休闲活动的时间消耗感,0.5762
自我定位模糊,填鸭式教育经历,0.5646
自我定位模糊,效率至上价值观,0.4726
自我定位模糊,自我提升的迫切需求,0.7280
自我定位模糊,同伴行为带来的隐性压力,0.6240
自我定位模糊,成就导向驱动的自我要求,0.7079
自我定位模糊,内卷环境下的行为惯性,0.6130
自我定位模糊,工作压力引发的休息冲突,0.6422
自我定位模糊,卷躺两难困境,0.5666
自我定位模糊,能力与期望不匹配,0.7560
自我定位模糊,自我行为不一致引发的内疚,0.7611
自我定位模糊,竞争环境下的休息污名化,0.6260
自我定位模糊,功利主义价值观影响,0.5121
自我定位模糊,同辈行为参照引发的自我审视,0.6703
自我定位模糊,成绩导向的社会评价,0.6180
自我定位模糊,早期高压教育灌输,0.6196
自我定位模糊,对成绩与生活的焦虑,0.6702
自我定位模糊,遵从努力型社会规范的压力,0.6039
自我定位模糊,目标模糊引发的自我苛责,0.8114
自我定位模糊,优绩主义文化压力,0.5856
自我定位模糊,亲密关系中的能力落差感,0.6717
自我定位模糊,未来方向不确定性,0.7146
自我定位模糊,情绪调节困难,0.7761
自我定位模糊,社会对高效产出的推崇,0.5587
自我定位模糊,忙碌即价值的社会观念,0.5702
自我定位模糊,害怕落后的焦虑,0.6790
自我定位模糊,对休息即浪费时间的自我苛责,0.7004
自我定位模糊,勤奋崇拜文化,0.5304
自我定位模糊,同辈努力感知压力,0.6506
自我定位模糊,就业竞争压力,0.7373
自我定位模糊,应试教育导向下的时间紧迫感,0.5093
自我定位模糊,高竞争环境下的不敢松懈心理,0.6345
自我定位模糊,表面努力的压力,0.5954
就业导向的教育压力,被动卷入竞争环境,0.5749
就业导向的教育压力,同伴成就引发的自我贬抑,0.5237
就业导向的教育压力,未完成重要事务的自我责备,0.5185
就业导向的教育压力,竞争性评价体系压力,0.6493
就业导向的教育压力,同伴内卷氛围引发的归因偏差,0.5788
就业导向的教育压力,思维反刍倾向,0.5802
就业导向的教育压力,内在价值冲突,0.6152
就业导向的教育压力,同伴学习行为引发的焦虑,0.5938
就业导向的教育压力,成功焦虑驱动的自我监控,0.5423
就业导向的教育压力,生存压力加剧,0.6852
就业导向的教育压力,休闲活动的时间消耗感,0.5824
就业导向的教育压力,填鸭式教育经历,0.6651
就业导向的教育压力,效率至上价值观,0.5478
就业导向的教育压力,自我提升的迫切需求,0.5689
就业导向的教育压力,同伴行为带来的隐性压力,0.6488
就业导向的教育压力,成就导向驱动的自我要求,0.6359
就业导向的教育压力,内卷环境下的行为惯性,0.6251
就业导向的教育压力,工作压力引发的休息冲突,0.6906
就业导向的教育压力,卷躺两难困境,0.5251
就业导向的教育压力,能力与期望不匹配,0.5859
就业导向的教育压力,自我行为不一致引发的内疚,0.5216
就业导向的教育压力,竞争环境下的休息污名化,0.5924
就业导向的教育压力,功利主义价值观影响,0.6124
就业导向的教育压力,同辈行为参照引发的自我审视,0.5345
就业导向的教育压力,成绩导向的社会评价,0.6920
就业导向的教育压力,早期高压教育灌输,0.6717
就业导向的教育压力,对成绩与生活的焦虑,0.6248
就业导向的教育压力,遵从努力型社会规范的压力,0.6715
就业导向的教育压力,目标模糊引发的自我苛责,0.5425
就业导向的教育压力,优绩主义文化压力,0.7084
就业导向的教育压力,亲密关系中的能力落差感,0.5107
就业导向的教育压力,未来方向不确定性,0.6964
就业导向的教育压力,情绪调节困难,0.5290
就业导向的教育压力,社会对高效产出的推崇,0.6250
就业导向的教育压力,忙碌即价值的社会观念,0.6099
就业导向的教育压力,害怕落后的焦虑,0.5143
就业导向的教育压力,对休息即浪费时间的自我苛责,0.5464
就业导向的教育压力,勤奋崇拜文化,0.5600
就业导向的教育压力,同辈努力感知压力,0.6688
就业导向的教育压力,就业竞争压力,0.7480
就业导向的教育压力,应试教育导向下的时间紧迫感,0.6871
就业导向的教育压力,高竞争环境下的不敢松懈心理,0.6914
就业导向的教育压力,表面努力的压力,0.6218
被动卷入竞争环境,同伴成就引发的自我贬抑,0.6067
被动卷入竞争环境,未完成重要事务的自我责备,0.5306
被动卷入竞争环境,竞争性评价体系压力,0.6199
被动卷入竞争环境,同伴内卷氛围引发的归因偏差,0.7457
被动卷入竞争环境,思维反刍倾向,0.5898
被动卷入竞争环境,内在价值冲突,0.6370
被动卷入竞争环境,同伴学习行为引发的焦虑,0.5603
被动卷入竞争环境,成功焦虑驱动的自我监控,0.5683
被动卷入竞争环境,生存压力加剧,0.5676
被动卷入竞争环境,休闲活动的时间消耗感,0.6040
被动卷入竞争环境,填鸭式教育经历,0.5518
被动卷入竞争环境,效率至上价值观,0.5422
被动卷入竞争环境,自我提升的迫切需求,0.5637
被动卷入竞争环境,同伴行为带来的隐性压力,0.6487
被动卷入竞争环境,成就导向驱动的自我要求,0.6031
被动卷入竞争环境,内卷环境下的行为惯性,0.8371
被动卷入竞争环境,工作压力引发的休息冲突,0.6105
被动卷入竞争环境,卷躺两难困境,0.7168
被动卷入竞争环境,能力与期望不匹配,0.5486
被动卷入竞争环境,自我行为不一致引发的内疚,0.5557
被动卷入竞争环境,竞争环境下的休息污名化,0.7039
被动卷入竞争环境,功利主义价值观影响,0.5977
被动卷入竞争环境,同辈行为参照引发的自我审视,0.5601
被动卷入竞争环境,成绩导向的社会评价,0.6362
被动卷入竞争环境,早期高压教育灌输,0.5954
被动卷入竞争环境,对成绩与生活的焦虑,0.5496
被动卷入竞争环境,遵从努力型社会规范的压力,0.6496
被动卷入竞争环境,目标模糊引发的自我苛责,0.5295
被动卷入竞争环境,优绩主义文化压力,0.6034
被动卷入竞争环境,亲密关系中的能力落差感,0.4887
被动卷入竞争环境,未来方向不确定性,0.5798
被动卷入竞争环境,情绪调节困难,0.5076
被动卷入竞争环境,社会对高效产出的推崇,0.6156
被动卷入竞争环境,忙碌即价值的社会观念,0.6196
被动卷入竞争环境,害怕落后的焦虑,0.5249
被动卷入竞争环境,对休息即浪费时间的自我苛责,0.5747
被动卷入竞争环境,勤奋崇拜文化,0.5720
被动卷入竞争环境,同辈努力感知压力,0.5801
被动卷入竞争环境,就业竞争压力,0.6399
被动卷入竞争环境,应试教育导向下的时间紧迫感,0.5360
被动卷入竞争环境,高竞争环境下的不敢松懈心理,0.7906
被动卷入竞争环境,表面努力的压力,0.6480
同伴成就引发的自我贬抑,未完成重要事务的自我责备,0.6525
同伴成就引发的自我贬抑,竞争性评价体系压力,0.5870
同伴成就引发的自我贬抑,同伴内卷氛围引发的归因偏差,0.7584
同伴成就引发的自我贬抑,思维反刍倾向,0.6472
同伴成就引发的自我贬抑,内在价值冲突,0.7086
同伴成就引发的自我贬抑,同伴学习行为引发的焦虑,0.7027
同伴成就引发的自我贬抑,成功焦虑驱动的自我监控,0.6835
同伴成就引发的自我贬抑,生存压力加剧,0.5273
同伴成就引发的自我贬抑,休闲活动的时间消耗感,0.6190
同伴成就引发的自我贬抑,填鸭式教育经历,0.5371
同伴成就引发的自我贬抑,效率至上价值观,0.5209
同伴成就引发的自我贬抑,自我提升的迫切需求,0.6742
同伴成就引发的自我贬抑,同伴行为带来的隐性压力,0.7571
同伴成就引发的自我贬抑,成就导向驱动的自我要求,0.7538
同伴成就引发的自我贬抑,内卷环境下的行为惯性,0.6291
同伴成就引发的自我贬抑,工作压力引发的休息冲突,0.6261
同伴成就引发的自我贬抑,卷躺两难困境,0.5098
同伴成就引发的自我贬抑,能力与期望不匹配,0.7392
同伴成就引发的自我贬抑,自我行为不一致引发的内疚,0.7355
同伴成就引发的自我贬抑,竞争环境下的休息污名化,0.7014
同伴成就引发的自我贬抑,功利主义价值观影响,0.6106
同伴成就引发的自我贬抑,同辈行为参照引发的自我审视,0.7937
同伴成就引发的自我贬抑,成绩导向的社会评价,0.7192
同伴成就引发的自我贬抑,早期高压教育灌输,0.5912
同伴成就引发的自我贬抑,对成绩与生活的焦虑,0.6309
同伴成就引发的自我贬抑,遵从努力型社会规范的压力,0.6569
同伴成就引发的自我贬抑,目标模糊引发的自我苛责,0.6316
同伴成就引发的自我贬抑,优绩主义文化压力,0.6578
同伴成就引发的自我贬抑,亲密关系中的能力落差感,0.7633
同伴成就引发的自我贬抑,未来方向不确定性,0.6239
同伴成就引发的自我贬抑,情绪调节困难,0.5959
同伴成就引发的自我贬抑,社会对高效产出的推崇,0.6318
同伴成就引发的自我贬抑,忙碌即价值的社会观念,0.5501
同伴成就引发的自我贬抑,害怕落后的焦虑,0.6398
同伴成就引发的自我贬抑,对休息即浪费时间的自我苛责,0.7198
同伴成就引发的自我贬抑,勤奋崇拜文化,0.6340
同伴成就引发的自我贬抑,同辈努力感知压力,0.7385
同伴成就引发的自我贬抑,就业竞争压力,0.6875
同伴成就引发的自我贬抑,应试教育导向下的时间紧迫感,0.4950
同伴成就引发的自我贬抑,高竞争环境下的不敢松懈心理,0.6126
同伴成就引发的自我贬抑,表面努力的压力,0.6285
未完成重要事务的自我责备,竞争性评价体系压力,0.4978
未完成重要事务的自我责备,同伴内卷氛围引发的归因偏差,0.5832
未完成重要事务的自我责备,思维反刍倾向,0.6919
未完成重要事务的自我责备,内在价值冲突,0.6829
未完成重要事务的自我责备,同伴学习行为引发的焦虑,0.4904
未完成重要事务的自我责备,成功焦虑驱动的自我监控,0.6579
未完成重要事务的自我责备,生存压力加剧,0.5778
未完成重要事务的自我责备,休闲活动的时间消耗感,0.6075
未完成重要事务的自我责备,填鸭式教育经历,0.5448
未完成重要事务的自我责备,效率至上价值观,0.5205
未完成重要事务的自我责备,自我提升的迫切需求,0.6319
未完成重要事务的自我责备,同伴行为带来的隐性压力,0.5784
未完成重要事务的自我责备,成就导向驱动的自我要求,0.6976
未完成重要事务的自我责备,内卷环境下的行为惯性,0.5967
未完成重要事务的自我责备,工作压力引发的休息冲突,0.6566
未完成重要事务的自我责备,卷躺两难困境,0.5027
未完成重要事务的自我责备,能力与期望不匹配,0.6836
未完成重要事务的自我责备,自我行为不一致引发的内疚,0.8125
未完成重要事务的自我责备,竞争环境下的休息污名化,0.5983
未完成重要事务的自我责备,功利主义价值观影响,0.5880
未完成重要事务的自我责备,同辈行为参照引发的自我审视,0.6589
未完成重要事务的自我责备,成绩导向的社会评价,0.6269
未完成重要事务的自我责备,早期高压教育灌输,0.6123
未完成重要事务的自我责备,对成绩与生活的焦虑,0.6042
未完成重要事务的自我责备,遵从努力型社会规范的压力,0.6152
